13,0,1678,388,150,357,0.902453,-1,-1,-1
13,4,120,491,73,253,0.799535,-1,-1,-1
13,6,1866,344,54,296,0.766221,-1,-1,-1
13,1,282,455,81,248,0.763999,-1,-1,-1
13,2,1288,539,42,122,0.740982,-1,-1,-1
13,3,1311,458,83,205,0.680229,-1,-1,-1
14,5,0,233,188,698,0.932623,-1,-1,-1
14,0,1677,387,148,359,0.907114,-1,-1,-1
14,1,291,452,77,252,0.79531,-1,-1,-1
14,4,121,495,76,250,0.786346,-1,-1,-1
14,2,1288,539,43,124,0.760039,-1,-1,-1
14,6,1865,342,55,343,0.73536,-1,-1,-1
14,3,1313,460,81,204,0.66699,-1,-1,-1
14,7,1803,443,54,175,0.524951,-1,-1,-1
15,5,0,235,194,689,0.937184,-1,-1,-1
15,0,1672,385,155,360,0.896686,-1,-1,-1
15,1,296,456,82,247,0.832714,-1,-1,-1
15,2,1289,539,43,123,0.785275,-1,-1,-1
15,4,123,535,68,207,0.779957,-1,-1,-1
15,3,1314,464,80,196,0.735951,-1,-1,-1
15,6,1862,335,58,408,0.720702,-1,-1,-1
16,5,0,237,199,680,0.936375,-1,-1,-1
16,0,1670,383,151,361,0.890823,-1,-1,-1
16,1,304,455,81,246,0.839552,-1,-1,-1
16,2,1291,539,42,124,0.792507,-1,-1,-1
16,4,123,539,69,203,0.765101,-1,-1,-1
16,6,1861,329,59,420,0.748748,-1,-1,-1
16,3,1314,464,80,200,0.69812,-1,-1,-1
16,7,1805,447,65,168,0.516326,-1,-1,-1
17,5,0,237,203,677,0.935042,-1,-1,-1
17,0,1667,381,155,362,0.900464,-1,-1,-1
17,1,298,453,93,248,0.819811,-1,-1,-1
17,2,1292,538,42,123,0.792279,-1,-1,-1
17,6,1860,328,60,422,0.74695,-1,-1,-1
17,4,122,535,69,207,0.713063,-1,-1,-1
17,3,1318,465,75,197,0.687608,-1,-1,-1
17,7,1803,443,67,177,0.576425,-1,-1,-1
18,5,0,238,210,671,0.936361,-1,-1,-1
18,0,1662,379,161,366,0.902906,-1,-1,-1
18,1,301,452,99,251,0.858596,-1,-1,-1
18,6,1862,322,58,426,0.803926,-1,-1,-1
18,2,1293,538,44,122,0.776885,-1,-1,-1
18,7,1809,444,62,176,0.724521,-1,-1,-1
18,3,1323,464,76,198,0.690689,-1,-1,-1
18,4,130,553,63,190,0.600164,-1,-1,-1
19,5,0,237,219,670,0.9378,-1,-1,-1
19,0,1657,379,164,367,0.905828,-1,-1,-1
19,1,308,453,97,251,0.867462,-1,-1,-1
19,6,1861,320,59,427,0.829211,-1,-1,-1
19,7,1809,445,60,171,0.801541,-1,-1,-1
19,2,1295,539,45,121,0.726615,-1,-1,-1
19,3,1324,465,72,196,0.699174,-1,-1,-1
20,5,0,238,235,665,0.932383,-1,-1,-1
20,0,1649,379,171,369,0.907894,-1,-1,-1
20,1,298,452,110,252,0.86079,-1,-1,-1
20,6,1859,323,61,425,0.840355,-1,-1,-1
20,7,1809,447,56,171,0.812394,-1,-1,-1
20,2,1297,537,49,123,0.751016,-1,-1,-1
20,3,1327,465,73,197,0.662917,-1,-1,-1
21,5,0,239,244,663,0.923792,-1,-1,-1
21,0,1649,379,169,371,0.909233,-1,-1,-1
21,1,296,453,112,252,0.85919,-1,-1,-1
21,6,1861,317,59,436,0.841067,-1,-1,-1
21,7,1809,447,56,173,0.791609,-1,-1,-1
21,2,1298,537,48,123,0.770835,-1,-1,-1
21,3,1326,462,70,201,0.67347,-1,-1,-1
21,8,248,517,44,57,0.451236,-1,-1,-1
22,5,0,239,250,677,0.931505,-1,-1,-1
22,0,1645,379,169,372,0.90568,-1,-1,-1
22,1,288,454,118,250,0.849128,-1,-1,-1
22,6,1859,316,61,440,0.837494,-1,-1,-1
22,2,1300,537,48,124,0.781896,-1,-1,-1
22,7,1807,446,58,175,0.778773,-1,-1,-1
22,3,1328,462,68,201,0.661332,-1,-1,-1
23,5,0,241,269,674,0.938133,-1,-1,-1
23,0,1639,381,172,373,0.892484,-1,-1,-1
23,1,308,454,100,249,0.882546,-1,-1,-1
23,6,1854,319,66,441,0.863904,-1,-1,-1
23,7,1806,445,60,176,0.810287,-1,-1,-1
23,2,1301,539,45,121,0.766562,-1,-1,-1
23,3,1332,464,69,197,0.686552,-1,-1,-1
24,5,0,241,292,671,0.915019,-1,-1,-1
24,1,306,452,101,251,0.880892,-1,-1,-1
24,6,1848,320,71,441,0.880284,-1,-1,-1
24,0,1633,382,164,376,0.871904,-1,-1,-1
24,7,1807,445,58,175,0.751051,-1,-1,-1
24,2,1304,538,43,123,0.750689,-1,-1,-1
24,3,1331,468,64,195,0.702356,-1,-1,-1
25,5,0,239,323,670,0.939856,-1,-1,-1
25,1,307,453,100,250,0.878187,-1,-1,-1
25,6,1838,321,82,442,0.87653,-1,-1,-1
25,0,1635,384,158,374,0.861503,-1,-1,-1
25,2,1307,538,41,123,0.749897,-1,-1,-1
25,7,1813,443,52,174,0.705063,-1,-1,-1
25,3,1332,468,65,197,0.701565,-1,-1,-1
26,5,2,236,328,665,0.931664,-1,-1,-1
26,0,1629,384,160,376,0.890023,-1,-1,-1
26,6,1838,322,82,443,0.886757,-1,-1,-1
26,1,311,455,96,248,0.882954,-1,-1,-1
26,2,1308,538,41,124,0.728873,-1,-1,-1
26,3,1331,469,66,197,0.715093,-1,-1,-1
26,7,1816,441,46,175,0.519248,-1,-1,-1
27,5,2,236,341,666,0.936952,-1,-1,-1
27,1,310,454,97,248,0.896877,-1,-1,-1
27,6,1837,322,83,445,0.893506,-1,-1,-1
27,0,1627,383,152,378,0.886741,-1,-1,-1
27,2,1309,538,41,124,0.733805,-1,-1,-1
27,3,1332,470,65,195,0.71215,-1,-1,-1
28,5,2,236,359,666,0.938893,-1,-1,-1
28,6,1831,322,89,445,0.884976,-1,-1,-1
28,1,310,454,101,249,0.875204,-1,-1,-1
28,0,1627,379,147,383,0.867022,-1,-1,-1
28,3,1333,469,64,196,0.725764,-1,-1,-1
28,2,1310,540,40,123,0.702676,-1,-1,-1
29,5,3,238,367,660,0.945237,-1,-1,-1
29,1,309,455,104,249,0.884326,-1,-1,-1
29,6,1829,321,91,447,0.882777,-1,-1,-1
29,0,1628,377,154,385,0.873242,-1,-1,-1
29,3,1333,470,65,196,0.738765,-1,-1,-1
29,2,1311,540,39,123,0.605667,-1,-1,-1
30,5,1,234,385,667,0.948628,-1,-1,-1
30,6,1821,319,98,451,0.878578,-1,-1,-1
30,0,1629,377,140,387,0.865713,-1,-1,-1
30,1,316,476,97,227,0.776281,-1,-1,-1
30,3,1333,470,68,194,0.735967,-1,-1,-1
30,2,1311,538,40,125,0.641756,-1,-1,-1
31,5,1,233,419,676,0.954011,-1,-1,-1
31,6,1818,319,102,452,0.877891,-1,-1,-1
31,0,1629,375,136,389,0.86598,-1,-1,-1
31,1,321,504,100,197,0.736585,-1,-1,-1
31,3,1334,471,78,193,0.735165,-1,-1,-1
31,2,1312,538,40,125,0.663266,-1,-1,-1
32,5,1,233,420,674,0.947655,-1,-1,-1
32,6,1817,317,103,454,0.887284,-1,-1,-1
32,0,1627,374,135,389,0.856258,-1,-1,-1
32,3,1334,470,79,193,0.745926,-1,-1,-1
32,2,1312,538,41,125,0.674313,-1,-1,-1
32,1,331,487,94,213,0.659764,-1,-1,-1
33,5,3,237,419,664,0.950703,-1,-1,-1
33,6,1813,313,106,460,0.905771,-1,-1,-1
33,0,1627,373,147,390,0.85897,-1,-1,-1
33,3,1334,468,82,194,0.78906,-1,-1,-1
33,2,1312,538,43,126,0.72103,-1,-1,-1
34,5,3,240,421,663,0.948649,-1,-1,-1
34,6,1808,310,112,463,0.921212,-1,-1,-1
34,0,1625,371,145,392,0.891355,-1,-1,-1
34,3,1334,470,84,192,0.800117,-1,-1,-1
34,2,1314,539,40,126,0.737631,-1,-1,-1
35,5,2,245,457,659,0.947582,-1,-1,-1
35,6,1803,311,117,457,0.920637,-1,-1,-1
35,0,1626,371,149,394,0.888486,-1,-1,-1
35,3,1335,470,84,193,0.809405,-1,-1,-1
35,2,1315,539,41,125,0.743562,-1,-1,-1
35,1,345,488,85,211,0.453291,-1,-1,-1
36,5,1,249,470,653,0.93972,-1,-1,-1
36,6,1797,311,123,456,0.922613,-1,-1,-1
36,0,1625,370,150,398,0.892413,-1,-1,-1
36,3,1335,468,84,195,0.799361,-1,-1,-1
36,2,1315,539,42,125,0.747149,-1,-1,-1
37,5,1,248,476,654,0.93877,-1,-1,-1
37,6,1794,306,126,465,0.92715,-1,-1,-1
37,0,1625,370,156,399,0.87826,-1,-1,-1
37,3,1335,467,84,197,0.803512,-1,-1,-1
37,2,1315,540,43,124,0.742436,-1,-1,-1
38,5,7,253,475,647,0.946391,-1,-1,-1
38,6,1792,306,128,466,0.932524,-1,-1,-1
38,0,1624,369,162,402,0.879003,-1,-1,-1
38,3,1335,468,85,195,0.801936,-1,-1,-1
38,2,1316,540,45,123,0.697903,-1,-1,-1
38,4,118,529,74,212,0.584222,-1,-1,-1
39,5,38,253,447,649,0.93919,-1,-1,-1
39,6,1789,309,131,464,0.932066,-1,-1,-1
39,0,1624,370,161,404,0.891225,-1,-1,-1
39,3,1335,468,85,196,0.821372,-1,-1,-1
39,2,1317,540,45,124,0.678863,-1,-1,-1
39,4,111,483,81,259,0.606003,-1,-1,-1
40,6,1787,310,133,465,0.934904,-1,-1,-1
40,5,70,254,417,649,0.92443,-1,-1,-1
40,0,1624,372,157,406,0.895306,-1,-1,-1
40,3,1336,469,85,194,0.826432,-1,-1,-1
40,4,111,492,80,250,0.659314,-1,-1,-1
40,2,1317,540,47,123,0.646008,-1,-1,-1
41,6,1784,311,136,461,0.936101,-1,-1,-1
41,5,100,250,393,651,0.915032,-1,-1,-1
41,0,1623,371,158,408,0.89681,-1,-1,-1
41,3,1337,469,84,195,0.832134,-1,-1,-1
41,2,1316,539,48,125,0.643135,-1,-1,-1
41,4,116,520,75,222,0.600239,-1,-1,-1
42,6,1783,311,137,466,0.935368,-1,-1,-1
42,0,1620,370,157,412,0.901441,-1,-1,-1
42,5,146,250,351,649,0.898947,-1,-1,-1
42,3,1337,470,84,194,0.833754,-1,-1,-1
42,2,1316,539,48,125,0.593649,-1,-1,-1
42,4,115,531,75,208,0.591857,-1,-1,-1
43,6,1784,312,136,472,0.938945,-1,-1,-1
43,5,203,250,310,643,0.928239,-1,-1,-1
43,0,1616,367,157,413,0.900939,-1,-1,-1
43,3,1337,471,84,193,0.82755,-1,-1,-1
43,4,116,483,75,258,0.615548,-1,-1,-1
43,2,1317,539,47,125,0.572242,-1,-1,-1
43,9,1619,342,292,442,0.452439,-1,-1,-1
44,6,1783,312,137,478,0.942152,-1,-1,-1
44,5,239,245,284,640,0.939076,-1,-1,-1
44,0,1613,364,157,417,0.90031,-1,-1,-1
44,3,1337,470,84,195,0.826108,-1,-1,-1
44,4,118,499,71,243,0.602423,-1,-1,-1
44,2,1317,539,48,125,0.541193,-1,-1,-1
45,6,1782,311,138,483,0.943571,-1,-1,-1
45,5,288,248,243,624,0.929931,-1,-1,-1
45,0,1611,361,159,421,0.902181,-1,-1,-1
45,3,1338,469,83,196,0.828365,-1,-1,-1
45,2,1317,539,49,126,0.540176,-1,-1,-1
45,4,119,504,71,238,0.539879,-1,-1,-1
46,6,1782,309,138,487,0.940404,-1,-1,-1
46,5,308,249,237,616,0.913887,-1,-1,-1
46,0,1605,360,172,422,0.896118,-1,-1,-1
46,3,1338,469,83,196,0.825871,-1,-1,-1
46,2,1317,539,49,125,0.54029,-1,-1,-1
46,10,245,456,55,115,0.539577,-1,-1,-1
46,4,119,521,69,221,0.496127,-1,-1,-1
47,6,1782,307,138,488,0.940777,-1,-1,-1
47,0,1597,359,180,423,0.902083,-1,-1,-1
47,5,326,250,210,619,0.882263,-1,-1,-1
47,3,1339,468,82,197,0.819744,-1,-1,-1
47,11,522,488,35,75,0.544655,-1,-1,-1
47,2,1317,539,49,125,0.533309,-1,-1,-1
47,10,244,456,59,114,0.527502,-1,-1,-1
48,6,1783,303,137,492,0.940107,-1,-1,-1
48,5,361,258,204,608,0.918494,-1,-1,-1
48,0,1588,357,188,423,0.917421,-1,-1,-1
48,3,1339,468,82,197,0.82583,-1,-1,-1
48,10,244,456,63,117,0.624637,-1,-1,-1
48,2,1317,539,49,125,0.539801,-1,-1,-1
49,6,1783,299,137,496,0.935067,-1,-1,-1
49,5,380,257,216,606,0.926943,-1,-1,-1
49,0,1582,356,194,425,0.921591,-1,-1,-1
49,3,1339,467,82,198,0.820707,-1,-1,-1
49,10,244,456,62,118,0.610168,-1,-1,-1
49,2,1316,538,52,127,0.521016,-1,-1,-1
49,4,121,518,68,224,0.496539,-1,-1,-1
50,6,1782,292,138,506,0.931551,-1,-1,-1
50,5,384,264,269,602,0.928767,-1,-1,-1
50,0,1576,357,196,425,0.92318,-1,-1,-1
50,3,1340,467,81,197,0.824274,-1,-1,-1
50,10,244,457,60,115,0.633742,-1,-1,-1
50,2,1317,539,50,125,0.560838,-1,-1,-1
51,5,385,266,299,596,0.94234,-1,-1,-1
51,6,1781,289,139,509,0.929517,-1,-1,-1
51,0,1571,356,201,428,0.924662,-1,-1,-1
51,3,1339,467,82,197,0.825063,-1,-1,-1
51,1,347,445,89,260,0.757666,-1,-1,-1
51,10,244,456,60,117,0.584589,-1,-1,-1
51,2,1317,539,50,125,0.562203,-1,-1,-1
51,12,243,458,63,236,0.487855,-1,-1,-1
52,5,384,267,324,593,0.944004,-1,-1,-1
52,6,1781,288,139,507,0.929166,-1,-1,-1
52,0,1569,355,201,429,0.917901,-1,-1,-1
52,3,1340,468,80,196,0.824432,-1,-1,-1
52,1,362,444,87,262,0.759967,-1,-1,-1
52,12,243,458,61,236,0.571022,-1,-1,-1
52,10,244,457,58,118,0.534094,-1,-1,-1
52,2,1317,539,49,125,0.51677,-1,-1,-1
53,5,385,270,335,588,0.946978,-1,-1,-1
53,6,1779,284,141,512,0.930909,-1,-1,-1
53,0,1566,355,204,433,0.90465,-1,-1,-1
53,3,1340,468,80,196,0.825223,-1,-1,-1
53,1,365,441,104,265,0.746043,-1,-1,-1
53,12,242,461,59,233,0.571905,-1,-1,-1
53,2,1317,539,50,125,0.536955,-1,-1,-1
53,10,244,457,57,117,0.509208,-1,-1,-1
54,5,387,273,337,582,0.945662,-1,-1,-1
54,6,1777,283,143,511,0.929968,-1,-1,-1
54,0,1565,354,198,438,0.900367,-1,-1,-1
54,3,1340,468,80,196,0.83105,-1,-1,-1
54,1,362,447,113,259,0.75363,-1,-1,-1
54,12,242,461,59,234,0.622665,-1,-1,-1
54,2,1317,538,50,127,0.565109,-1,-1,-1
54,10,244,457,56,118,0.472108,-1,-1,-1
54,13,1322,506,76,159,0.458713,-1,-1,-1
55,5,398,275,329,579,0.945838,-1,-1,-1
55,6,1774,281,146,516,0.927745,-1,-1,-1
55,1,364,446,121,260,0.899555,-1,-1,-1
55,0,1563,357,187,436,0.893083,-1,-1,-1
55,3,1339,467,82,198,0.830877,-1,-1,-1
55,2,1317,539,50,125,0.563885,-1,-1,-1
55,10,243,457,56,117,0.54813,-1,-1,-1
55,12,242,462,58,233,0.528088,-1,-1,-1
55,4,118,495,78,249,0.50689,-1,-1,-1
56,5,416,277,314,575,0.940337,-1,-1,-1
56,6,1771,281,149,518,0.929552,-1,-1,-1
56,1,364,447,117,258,0.914013,-1,-1,-1
56,0,1559,358,188,436,0.911142,-1,-1,-1
56,3,1339,468,81,196,0.826916,-1,-1,-1
56,12,242,461,56,234,0.618596,-1,-1,-1
56,2,1318,538,49,126,0.561865,-1,-1,-1
56,10,243,457,55,116,0.47769,-1,-1,-1
57,6,1769,282,151,522,0.933638,-1,-1,-1
57,5,443,271,289,579,0.929357,-1,-1,-1
57,1,364,445,117,260,0.918503,-1,-1,-1
57,0,1555,359,189,439,0.916388,-1,-1,-1
57,3,1339,468,82,196,0.8288,-1,-1,-1
57,12,242,461,56,234,0.653923,-1,-1,-1
57,2,1317,539,48,125,0.56547,-1,-1,-1
57,10,243,458,54,117,0.482302,-1,-1,-1
58,6,1764,281,156,524,0.935235,-1,-1,-1
58,0,1547,358,190,441,0.925917,-1,-1,-1
58,1,363,446,118,259,0.922279,-1,-1,-1
58,5,488,259,242,584,0.899019,-1,-1,-1
58,3,1339,468,81,196,0.825583,-1,-1,-1
58,12,242,462,55,234,0.635701,-1,-1,-1
58,2,1318,539,47,125,0.559963,-1,-1,-1
58,-1,242,459,54,115,0.529368,-1,-1,-1
59,6,1760,283,160,522,0.932977,-1,-1,-1
59,0,1541,357,193,443,0.929721,-1,-1,-1
59,5,517,249,223,596,0.922058,-1,-1,-1
59,1,362,446,119,259,0.912506,-1,-1,-1
59,3,1339,468,82,196,0.830242,-1,-1,-1
59,2,1318,539,46,125,0.559415,-1,-1,-1
59,12,242,462,54,233,0.51882,-1,-1,-1
59,10,243,459,52,113,0.491773,-1,-1,-1
60,6,1758,284,162,528,0.935425,-1,-1,-1
60,0,1530,352,200,448,0.932204,-1,-1,-1
60,5,575,258,208,584,0.925089,-1,-1,-1
60,1,363,445,118,261,0.915072,-1,-1,-1
60,3,1339,468,82,195,0.835642,-1,-1,-1
60,14,904,518,42,112,0.694061,-1,-1,-1
60,2,1317,539,47,126,0.575008,-1,-1,-1
60,12,242,464,53,233,0.541234,-1,-1,-1
60,4,118,505,74,240,0.450818,-1,-1,-1
61,0,1525,348,201,452,0.934076,-1,-1,-1
61,6,1755,284,165,531,0.93027,-1,-1,-1
61,1,366,442,115,263,0.911936,-1,-1,-1
61,5,601,264,210,578,0.909044,-1,-1,-1
61,3,1339,468,82,196,0.835409,-1,-1,-1
61,14,903,519,43,111,0.654335,-1,-1,-1
61,2,1317,539,47,126,0.571553,-1,-1,-1
62,0,1518,345,213,455,0.931833,-1,-1,-1
62,6,1750,282,170,534,0.9257,-1,-1,-1
62,5,609,265,223,580,0.918095,-1,-1,-1
62,1,371,441,112,263,0.915563,-1,-1,-1
62,3,1339,468,82,196,0.831986,-1,-1,-1
62,14,900,518,47,112,0.670873,-1,-1,-1
62,2,1317,539,47,125,0.572548,-1,-1,-1
62,12,244,474,52,223,0.494673,-1,-1,-1
62,4,118,509,74,236,0.467923,-1,-1,-1
63,6,1741,277,179,542,0.930005,-1,-1,-1
63,5,617,271,244,574,0.923725,-1,-1,-1
63,0,1512,341,218,459,0.916983,-1,-1,-1
63,1,387,442,101,263,0.90775,-1,-1,-1
63,3,1339,468,81,196,0.835467,-1,-1,-1
63,14,901,518,46,112,0.679791,-1,-1,-1
63,12,243,473,53,224,0.611443,-1,-1,-1
63,2,1317,539,46,126,0.584974,-1,-1,-1
64,6,1739,273,181,548,0.923566,-1,-1,-1
64,1,396,441,95,266,0.916065,-1,-1,-1
64,5,629,272,243,573,0.914561,-1,-1,-1
64,0,1510,343,203,458,0.907466,-1,-1,-1
64,3,1340,468,81,196,0.83846,-1,-1,-1
64,14,902,518,45,110,0.690842,-1,-1,-1
64,12,241,474,54,225,0.67979,-1,-1,-1
64,2,1317,539,45,125,0.619626,-1,-1,-1
65,5,633,278,259,565,0.933739,-1,-1,-1
65,6,1734,269,186,554,0.927524,-1,-1,-1
65,1,404,439,93,266,0.908654,-1,-1,-1
65,0,1508,343,194,459,0.897467,-1,-1,-1
65,3,1340,469,81,195,0.840193,-1,-1,-1
65,14,903,518,45,111,0.740771,-1,-1,-1
65,12,244,474,54,231,0.733741,-1,-1,-1
65,2,1317,538,45,126,0.642214,-1,-1,-1
66,5,634,284,265,560,0.939687,-1,-1,-1
66,6,1727,267,192,557,0.91754,-1,-1,-1
66,1,408,439,91,265,0.896035,-1,-1,-1
66,0,1512,344,188,460,0.889898,-1,-1,-1
66,3,1340,469,81,194,0.839156,-1,-1,-1
66,12,245,476,69,229,0.812842,-1,-1,-1
66,14,904,518,44,111,0.677976,-1,-1,-1
66,2,1317,539,45,125,0.64916,-1,-1,-1
66,4,118,521,73,223,0.466324,-1,-1,-1
67,5,635,288,275,553,0.933554,-1,-1,-1
67,6,1723,264,196,561,0.928659,-1,-1,-1
67,1,412,439,90,265,0.913207,-1,-1,-1
67,0,1519,341,182,467,0.900072,-1,-1,-1
67,3,1339,469,81,194,0.844948,-1,-1,-1
67,12,246,476,74,228,0.83185,-1,-1,-1
67,2,1316,538,45,126,0.660074,-1,-1,-1
67,14,905,519,43,109,0.646704,-1,-1,-1
67,4,115,504,77,240,0.505336,-1,-1,-1
68,6,1718,261,200,565,0.938557,-1,-1,-1
68,5,646,291,278,550,0.9322,-1,-1,-1
68,1,415,442,96,265,0.910792,-1,-1,-1
68,0,1522,344,175,469,0.9023,-1,-1,-1
68,3,1340,469,80,195,0.850833,-1,-1,-1
68,12,244,478,86,225,0.814994,-1,-1,-1
68,2,1316,538,45,126,0.655529,-1,-1,-1
68,4,117,506,76,238,0.496984,-1,-1,-1
69,6,1713,261,203,564,0.945087,-1,-1,-1
69,5,655,286,271,554,0.93448,-1,-1,-1
69,1,416,442,99,268,0.926242,-1,-1,-1
69,0,1521,345,178,470,0.908684,-1,-1,-1
69,3,1339,469,80,194,0.849,-1,-1,-1
69,12,244,478,88,225,0.822128,-1,-1,-1
69,2,1316,538,45,126,0.629789,-1,-1,-1
69,4,119,501,77,243,0.520537,-1,-1,-1
70,6,1709,260,204,565,0.948361,-1,-1,-1
70,1,416,440,102,268,0.928428,-1,-1,-1
70,5,693,288,239,545,0.924954,-1,-1,-1
70,0,1521,344,173,474,0.910856,-1,-1,-1
70,3,1339,469,81,195,0.846963,-1,-1,-1
70,12,247,477,88,227,0.828158,-1,-1,-1
70,2,1316,538,45,126,0.650458,-1,-1,-1
70,4,119,496,79,248,0.5375,-1,-1,-1
71,6,1706,261,204,564,0.952111,-1,-1,-1
71,5,715,290,225,531,0.924164,-1,-1,-1
71,0,1520,346,177,471,0.911333,-1,-1,-1
71,1,417,439,104,268,0.91038,-1,-1,-1
71,3,1339,469,81,195,0.851005,-1,-1,-1
71,12,248,475,89,229,0.813176,-1,-1,-1
71,2,1316,539,45,125,0.624027,-1,-1,-1
71,4,119,504,78,241,0.48567,-1,-1,-1
72,6,1703,262,205,566,0.952771,-1,-1,-1
72,1,417,440,111,264,0.918209,-1,-1,-1
72,5,742,285,205,532,0.91407,-1,-1,-1
72,0,1518,347,183,475,0.912984,-1,-1,-1
72,3,1340,469,80,194,0.845778,-1,-1,-1
72,12,248,474,90,230,0.831446,-1,-1,-1
72,2,1316,539,45,125,0.635694,-1,-1,-1
73,6,1699,263,204,571,0.953377,-1,-1,-1
73,1,417,440,114,265,0.920401,-1,-1,-1
73,0,1515,346,184,479,0.913818,-1,-1,-1
73,5,772,284,181,526,0.876548,-1,-1,-1
73,12,251,472,89,232,0.849671,-1,-1,-1
73,3,1339,469,81,194,0.844525,-1,-1,-1
73,2,1316,539,46,125,0.634357,-1,-1,-1
73,4,120,493,74,252,0.570462,-1,-1,-1
74,6,1698,265,201,570,0.952662,-1,-1,-1
74,1,415,440,120,265,0.920936,-1,-1,-1
74,0,1511,345,183,480,0.910109,-1,-1,-1
74,5,792,281,161,527,0.850224,-1,-1,-1
74,3,1339,469,80,194,0.843051,-1,-1,-1
74,12,254,469,89,236,0.825201,-1,-1,-1
74,2,1316,538,45,127,0.666935,-1,-1,-1
